beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.082,10,600.0,450.0,0.003,50,0.03,0.08,2976.023332524705,103.58223244759573,102.11050545565071,92.96434158395503,4.5511417571237445,1.325148700202625,4172.846180525467
0.08,10,650.0,400.0,0.0025,55,0.03,0.08,2917.0499586846604,102.98571918461043,101.93015053443006,93.06652520661036,4.52048956773734,0.9903716907505578,4173.609478466386
0.085,11,550.0,400.0,0.0025,60,0.03,0.08,2757.7733871054556,109.37456917533244,108.65506582525288,100.64861604238348,4.805648188688405,148.74307314053738,4175.07001586764
0.085,11,600.0,425.0,0.003,45,0.03,0.16,3212.65992341053,105.83076832464964,102.87151805186265,92.84299833572679,4.762486803580357,2.0169476906587858,4175.466576913624
0.08,11,550.0,450.0,0.003,45,0.03,0.16,3090.0392383149633,104.46314039166083,102.14362715181149,93.2693628913166,4.439188244662451,0.2367532520640641,4176.8634057512145
0.08,10,650.0,400.0,0.003,60,0.05,0.08,2887.1271244107206,103.33304168180186,102.4936776759552,92.34545336573265,4.520652702501038,7.8547016059819,4178.0194063190365
0.082,11,550.0,400.0,0.002,60,0.09,0.12,3119.698690596847,107.85373918998621,106.85649055204792,91.06665997078575,4.634348629978358,42.06461618463224,4178.684302105545
0.085,10,550.0,400.0,0.003,60,0.03,0.08,2685.7634626007434,109.23905894472291,108.54868315898402,100.78585708203805,4.805821756721196,156.08116721518797,4178.804722286459
0.085,10,650.0,425.0,0.003,55,0.03,0.12,2984.7309673114305,103.99570789633941,102.61015080191403,92.41115780072053,4.762486803580357,5.430311113013731,4179.873029725825
0.082,11,600.0,450.0,0.0025,50,0.03,0.08,2991.006398044537,103.78973002355075,102.20915417828616,92.81846906440758,4.550953614750353,2.125614157160743,4180.064927948434
0.085,10,600.0,400.0,0.003,60,0.07,0.16,3116.846142781798,107.16658620660331,106.08469568369023,91.16151435777357,4.805821756721196,34.14716622699811,4180.230815262263
0.085,10,650.0,400.0,0.002,50,0.03,0.08,3041.450811587338,104.481202557307,102.64146230242825,92.49807118269555,4.805474533849852,4.742163326103446,4180.248182397521
0.08,11,650.0,425.0,0.003,60,0.03,0.12,2888.175063461495,102.76446205397446,101.91112283354587,92.95294085766848,4.479916494178848,1.5780495375407648,4182.351383441843
0.085,10,550.0,450.0,0.002,45,0.03,0.16,3199.2050823698723,105.64902949776557,102.8042343139499,92.82816724811288,4.718770370425185,2.092973528587744,4183.385902223501
0.085,10,600.0,400.0,0.002,60,0.07,0.12,3062.4976195522136,106.63028588270654,105.58832006342857,91.1886542878983,4.805474533849852,33.948767153908655,4184.5364587175
0.085,10,600.0,425.0,0.003,55,0.05,0.12,3108.352583255665,105.8625881114441,104.25576860250972,91.6982882288494,4.762486803580357,17.261774313863985,4184.965990322802
0.082,10,550.0,400.0,0.0025,50,0.05,0.16,3291.9322880279524,106.86852580961491,104.24665594797898,92.19081791334695,4.6345160183722145,9.20345382973913,4187.4343352967435
0.082,11,600.0,450.0,0.002,55,0.03,0.12,2972.6930363653187,103.67188422258144,102.38125819720797,92.58943176946217,4.550765378282273,3.801655378157066,4188.922888524
0.08,10,550.0,450.0,0.003,60,0.07,0.12,2948.1727735307095,105.08905773281849,104.20653413722007,91.4024381248741,4.439188244662451,25.856774012278766,4189.799259266789
0.08,11,650.0,400.0,0.0025,55,0.03,0.12,2956.4816699363846,103.41661948434621,102.19288027793012,92.74376695403673,4.52048956773734,2.5924630918582476,4189.856276133316
0.085,10,600.0,450.0,0.002,55,0.03,0.16,3025.8465338842493,104.31892982109896,102.81524082907531,92.32271095500313,4.718770370425185,6.275567845802184,4190.534377643151
0.085,11,650.0,425.0,0.0025,55,0.03,0.12,3011.0899770289666,104.22088458053231,102.76206073232804,92.31404979167456,4.762302425822895,6.535551041106547,4191.619887463208
0.085,11,650.0,400.0,0.002,60,0.05,0.12,2997.959378304045,105.06781038467979,104.02505587050709,91.57883192915622,4.805474533849852,20.83073808504288,4191.941017160611
0.085,11,650.0,425.0,0.0025,60,0.05,0.08,2932.997370092026,104.24467099852018,103.25779614584687,91.8255403758377,4.762302425822895,15.95779146094007,4192.032041153837
0.085,11,650.0,425.0,0.003,50,0.03,0.08,3042.052198028132,104.40804398234498,102.55865512680778,92.50885304077227,4.762486803580357,4.5090616938926456,4192.543704575705
0.082,10,600.0,400.0,0.0025,60,0.07,0.12,2978.875249046085,105.7484768665963,104.78628623391526,91.21376550673334,4.6345160183722145,31.260435983058336,4192.6291829543225
0.082,11,550.0,400.0,0.002,45,0.05,0.08,3293.200019420484,106.67914027060797,103.94618106986033,92.36607448928793,4.634348629978358,7.413122352120812,4192.763580412665
0.08,10,600.0,400.0,0.003,60,0.07,0.12,2949.7698199913734,105.22439717598259,104.31971386643485,91.33269224053862,4.520652702501038,27.54838974096762,4193.719702303557
0.085,10,550.0,425.0,0.0025,50,0.05,0.12,3315.2335303460754,107.1298852751148,104.62115773579265,92.08000641055426,4.762302425822895,11.446229019388914,4193.9763142232405
0.085,10,550.0,450.0,0.002,60,0.07,0.12,3040.220190576803,106.4221135301245,105.3989560093042,91.15688109270684,4.718770370425185,34.161903325883316,4194.68221488005
0.085,10,550.0,450.0,0.003,55,0.07,0.08,3138.6854246390694,106.74547311003239,105.21854733907738,91.40727139077347,4.719160833998859,26.699405722567896,4195.217212253695
0.082,10,600.0,425.0,0.0025,55,0.05,0.08,2996.354142002871,104.5123024237446,103.22135343472613,91.96267753668795,4.592730633826614,12.507037350515406,4196.0777357452625
0.085,11,600.0,425.0,0.003,60,0.07,0.12,3057.808853239749,106.50622237760469,105.4679435305645,91.1714550945996,4.762486803580357,33.857147268924514,4197.564281224441
0.08,10,550.0,450.0,0.002,50,0.03,0.16,3052.9571796250675,104.00940802077294,102.23225125578237,92.99239610964415,4.438821243298374,1.0946717768138838,4197.725859001629
0.085,10,600.0,450.0,0.003,60,0.05,0.16,2987.8911892107794,104.9935340939361,103.96779633905226,91.52486668384323,4.719160833998859,20.699695015432702,4198.528333481365
0.082,11,550.0,450.0,0.003,60,0.07,0.16,3030.1409625823535,106.24866332407662,105.24352912244785,91.13130134200306,4.5511417571237445,32.645219767018105,4199.1841376155735
0.08,10,600.0,425.0,0.002,55,0.03,0.16,2988.7753179699644,103.52373940261243,102.25581353786374,92.77568792411108,4.479569813949191,2.307051237387478,4201.083292453175
0.082,10,550.0,450.0,0.0025,60,0.07,0.12,2972.7852941260844,105.57901309640013,104.63723180095556,91.23435334977945,4.550953614750353,30.4234034918182,4201.186201281028
0.082,10,550.0,425.0,0.002,60,0.07,0.16,3042.5244939631016,106.37068850966718,105.35886856384441,91.12233702813484,4.592552819299112,33.30541181907837,4201.696602676124
0.082,10,550.0,425.0,0.003,50,0.05,0.12,3209.0539979321193,106.1388589615806,103.87236858387955,92.0871062044475,4.592908359469039,10.301827379110113,4202.179936009777
0.08,11,600.0,450.0,0.003,55,0.03,0.16,2980.004735615353,103.43935758117671,102.17906335754553,92.81154280689937,4.439188244662451,2.0121774016715688,4202.385387107764
0.08,10,600.0,450.0,0.003,60,0.05,0.08,2905.2529450324146,103.20023994036615,102.38260154679408,92.41598744942846,4.439188244662451,6.953406160759309,4205.554219300643
0.082,11,600.0,400.0,0.0025,55,0.05,0.16,3136.937086274591,105.92186658874694,104.20402262088855,91.71319827275866,4.6345160183722145,16.317015948698188,4205.773687052137
0.082,10,550.0,450.0,0.003,50,0.05,0.08,3109.8859325518997,105.2320603494946,103.37380605303402,92.10706294933046,4.5511417571237445,10.01088758038209,4205.9852807198
0.08,11,600.0,400.0,0.003,55,0.05,0.16,3091.0099482343508,105.36092539088503,103.75580994151531,91.8210648167968,4.520652702501038,13.928719338846854,4206.525481319704
0.08,11,650.0,425.0,0.0025,60,0.03,0.08,2882.671031279182,102.50828958239165,101.67066346910568,93.11922278632892,4.479743197399055,0.8755614576480324,4206.8773234377095
0.085,11,600.0,400.0,0.002,55,0.05,0.16,3247.3933784357187,106.86021543524583,104.97758346137309,91.70545038662114,4.805474533849852,17.807610826149066,4207.138291557918
0.08,10,550.0,450.0,0.002,45,0.03,0.08,3042.095630281774,103.76323222114402,102.00467887969,93.17316006749151,4.438821243298374,0.4996193786579076,4210.822717755585
0.082,10,550.0,450.0,0.003,60,0.09,0.08,2942.146483535953,105.864731708765,104.97226909655714,91.06861686936219,4.5511417571237445,38.5901946424262,4212.010015724122
0.08,10,550.0,425.0,0.002,55,0.05,0.16,3095.9838246626346,105.28932809651207,103.72108073156282,91.85570894901652,4.479569813949191,13.457298646307734,4212.221526318405
0.08,11,550.0,400.0,0.0025,50,0.05,0.16,3259.379450526581,106.4300271369547,103.89820206268573,92.17338585034875,4.52048956773734,8.985634715026453,4212.566139236149
0.082,10,600.0,400.0,0.003,50,0.05,0.08,3124.1122962150394,105.42078361509533,103.48731561141844,92.03369613664097,4.634683323092759,11.125015682152744,4212.652469773486
0.08,11,600.0,450.0,0.0025,60,0.05,0.08,2905.6228305510786,103.32735651424878,102.4806652109634,92.27575827594283,4.439004789855594,8.62014850641814,4212.705831515956
0.08,11,650.0,400.0,0.003,50,0.03,0.08,2988.2404242324574,103.48586207776184,101.98672921067569,92.9022411759901,4.520652702501038,1.563506347101389,4215.103295669534
0.08,10,550.0,400.0,0.002,50,0.05,0.12,3193.5137918710598,105.86346036813725,103.67625214594996,92.11363835220075,4.520326351385884,9.82120214089963,4216.102571328885
0.08,11,600.0,400.0,0.0025,60,0.07,0.12,2968.8949632317635,105.38492260326672,104.4529890967091,91.24493898306491,4.52048956773734,29.719557028311407,4218.997515526447
0.082,11,600.0,400.0,0.003,60,0.07,0.16,3055.098333483731,106.422216810788,105.39329234238039,91.08571862851446,4.634683323092759,34.080316032553014,4219.3033173727445
0.085,10,550.0,400.0,0.002,60,0.09,0.12,3252.3931840228342,108.69254063334242,107.64181156023203,91.16242718966515,4.805474533849852,42.01785338627861,4219.31685798841
0.08,11,550.0,450.0,0.003,55,0.05,0.16,3088.997075338519,105.16920032423234,103.6101497254223,91.86431160911187,4.439188244662451,13.050784313555326,4220.094573258769
0.082,11,650.0,425.0,0.0025,60,0.03,0.16,2931.498722586804,103.20481804526031,102.26345522884124,92.4737024548356,4.592730633826614,4.902056546277468,4220.599062578511
0.085,11,600.0,400.0,0.002,50,0.05,0.08,3259.534308706865,106.6283224169159,104.36981507000405,91.94338222088695,4.805474533849852,13.75371070871736,4221.494865373623
0.085,10,550.0,450.0,0.0025,60,0.09,0.08,3021.0054998720343,106.72587106020897,105.75465821490552,90.99792626213763,4.718965651019991,42.79845772796908,4222.569724840396
0.085,11,550.0,450.0,0.002,55,0.05,0.16,3218.6658305230853,106.59156838595243,104.75421786725046,91.64557229610969,4.718770370425185,18.366533666621425,4223.95747343113
0.08,10,550.0,400.0,0.0025,60,0.09,0.12,3030.25852234119,106.89859932761938,105.9693210518958,90.91427676498492,4.52048956773734,43.26083359430075,4224.135075996517
0.085,10,650.0,400.0,0.003,60,0.05,0.16,3011.49422636168,105.13286737747009,104.08345277413147,91.44705959027034,4.805821756721196,22.371927608841816,4224.25625462483
0.082,10,550.0,400.0,0.0025,55,0.07,0.12,3227.0543862174927,107.35809271660388,105.64239800872693,91.36838012506459,4.6345160183722145,26.879594736972976,4225.958736069302
0.085,11,550.0,425.0,0.003,60,0.09,0.12,3235.3843260442,108.52940526924162,107.48318016372616,91.11733113189625,4.762486803580357,42.513800818425956,4226.879355594824
0.082,11,550.0,450.0,0.0025,55,0.05,0.16,3128.2329636764266,105.69469684963136,104.0219133921117,91.70662045718373,4.550953614750353,16.077036747403422,4227.505221403023
0.085,10,550.0,400.0,0.002,50,0.05,0.16,3445.1682787712766,107.89934621103706,105.01986681012195,92.19837632934765,4.805474533849852,10.12356982583744,4228.197553397342
0.08,11,550.0,400.0,0.0025,55,0.07,0.12,3184.4818997371003,106.91434698268677,105.25620038585996,91.3728504083353,4.52048956773734,25.940128151741078,4228.329930454012
0.08,11,550.0,425.0,0.002,60,0.07,0.16,3026.510997832266,105.95655616428523,104.97731536635062,91.1301461161603,4.479569813949191,32.150054294827804,4230.989064329557
0.082,10,600.0,400.0,0.002,45,0.03,0.12,3133.352508660237,104.76793779438087,102.35910143858285,92.79462991312194,4.634348629978358,2.109826966662415,4231.007252482904
0.082,10,600.0,425.0,0.0025,60,0.07,0.08,2927.438625834733,104.68838627378071,103.78418264702866,91.42474279515308,4.592730633826614,25.782860260085293,4231.218476743647
0.082,11,600.0,425.0,0.002,55,0.05,0.08,3023.4737737172254,104.6826802420558,103.33185966272518,91.83143866427032,4.592552819299112,14.597981652827592,4231.45669127122
0.08,10,650.0,400.0,0.003,55,0.03,0.12,2971.3494594612685,103.19728569465322,102.02994989818703,92.80577350923141,4.520652702501038,2.1061420540750033,4231.74646882351
0.085,10,600.0,450.0,0.002,50,0.03,0.08,3049.769629652173,104.22708820787099,102.45743411224744,92.4660387528643,4.718770370425185,4.827626835616811,4232.472898320034
0.08,11,600.0,450.0,0.002,55,0.03,0.08,2949.9760986110964,102.95554664714257,101.87844511905959,92.93078241743181,4.438821243298374,1.5545183919521293,4233.022276680938
0.08,10,600.0,450.0,0.0025,55,0.03,0.08,2950.947262250677,102.8044716260242,101.7871680441242,93.0856225545961,4.439004789855594,0.8565578383089802,4237.914303341079
0.085,11,550.0,400.0,0.002,55,0.07,0.12,3440.5738226384674,108.75557240298261,106.86871846784841,91.6506622629996,4.805474533849852,24.02824972609527,4237.934335702842
0.085,11,600.0,450.0,0.002,60,0.05,0.12,2994.625370993401,104.82737646313554,103.80394104614554,91.51925528426467,4.718770370425185,21.429139438039975,4238.697599558752
0.082,10,600.0,400.0,0.003,60,0.09,0.08,2961.2928971972997,106.00283063524145,105.08747943324707,90.99602630291645,4.634683323092759,40.71964054439861,4239.396595509773
0.082,10,650.0,425.0,0.003,60,0.03,0.16,2935.415452958514,103.02698392977888,102.11491078941563,92.56516420028866,4.592908359469039,3.9990446030947986,4239.810293918484
0.082,11,600.0,400.0,0.0025,50,0.05,0.08,3158.3981899112077,105.65182122532897,103.62118084490305,91.94167308081018,4.6345160183722145,12.585041307934276,4240.764459326554
0.085,11,550.0,450.0,0.002,50,0.05,0.08,3233.4751254136686,106.33721332366089,104.14770646854467,91.88333404036193,4.718770370425185,14.24772087031154,4243.6019020648
0.085,11,550.0,450.0,0.0025,60,0.07,0.16,3143.2984735711807,107.12395281729411,106.03481142620917,91.06056406227651,4.718965651019991,36.34990746894458,4243.765713069648
0.085,10,600.0,400.0,0.003,55,0.07,0.08,3182.773571573942,106.91097955774524,105.33575877390581,91.32964473794146,4.805821756721196,28.588454135483182,4245.401048566847
0.082,11,600.0,400.0,0.002,60,0.07,0.12,3018.2900412277877,105.90695302881184,104.91594566707859,91.11029260952859,4.634348629978358,33.91843141287655,4246.19638011043
0.085,11,550.0,425.0,0.003,50,0.05,0.16,3437.947941313378,107.74559651230217,104.86488979756516,92.15275463296248,4.762486803580357,10.379940615431103,4248.021543927408
0.08,11,550.0,425.0,0.003,50,0.05,0.12,3195.2976612331845,105.71933258804178,103.5318735096052,92.0699347219252,4.479916494178848,10.068981487886628,4248.11203291769
0.085,10,600.0,400.0,0.0025,60,0.09,0.08,3056.173543574759,106.9007900376332,105.90815043436753,90.97435917239467,4.805648188688405,43.87412914694333,4248.479178907738
0.08,10,600.0,425.0,0.003,55,0.05,0.08,3002.7723627925066,104.00435863563601,102.81244026533273,92.08577182980594,4.479916494178848,10.250915941330199,4252.359010733966
0.085,11,600.0,425.0,0.0025,55,0.05,0.12,3165.3862072299594,106.05118012557803,104.37527982746565,91.57396430841658,4.762302425822895,19.593880848022312,4253.323202908272
0.08,10,650.0,425.0,0.003,60,0.03,0.08,2906.6620588632964,102.3341810160546,101.52481072387958,93.20745431615798,4.479916494178848,0.5379769137958181,4253.535447089667
0.082,11,550.0,400.0,0.002,50,0.05,0.16,3348.9673904657075,107.06762283987194,104.34179157833073,92.0588875482883,4.634348629978358,10.992422426026822,4254.050646781246
0.085,11,650.0,450.0,0.003,60,0.03,0.16,2969.1303093363645,103.65309823798405,102.45096587773435,92.17703978006523,4.719160833998859,7.952953426388717,4254.967903686986
0.08,11,600.0,400.0,0.003,60,0.09,0.08,2946.5422349869696,105.6326786223613,104.74643209480337,91.0332594686299,4.520652702501038,38.70520683546835,4255.381581103735
0.08,10,550.0,425.0,0.002,60,0.09,0.08,2950.851274046638,105.58107186764116,104.71138039510251,91.06761253262611,4.479569813949191,37.92879081583771,4255.565201382571
0.082,11,600.0,425.0,0.003,45,0.03,0.12,3136.8687416055386,104.67557998191046,102.246403893519,92.77753519712542,4.592908359469039,2.0941829679324226,4255.588317087442
0.08,11,550.0,450.0,0.0025,60,0.07,0.12,2976.9177023327215,105.18460623268092,104.27312748988936,91.23688546347357,4.439004789855594,29.431604047357858,4255.674049079873
0.08,11,600.0,400.0,0.003,50,0.05,0.08,3117.8135551870346,105.05668093162666,103.18910635459659,92.04350094075832,4.520652702501038,10.579876233902803,4256.313755585993
0.08,11,550.0,450.0,0.003,60,0.09,0.08,2940.8039248865866,105.46282970154543,104.59944977197544,91.07613314532608,4.439188244662451,37.244899115763104,4256.38691626221
0.082,10,600.0,400.0,0.0025,45,0.03,0.16,3168.9462081633746,104.92178041600253,102.29344052574186,92.82106550964444,4.6345160183722145,1.844425812607469,4257.695848472601
0.08,10,550.0,425.0,0.0025,55,0.07,0.08,3068.514613982887,105.54990571484063,104.20148293869929,91.43855561159897,4.479743197399055,23.898570557199797,4257.811004866344
0.085,11,650.0,400.0,0.0025,60,0.05,0.16,3053.5400954906827,105.33442828347972,104.25512293038784,91.37783103736481,4.805648188688405,24.062802777200098,4259.413283942038
0.08,11,600.0,425.0,0.0025,55,0.05,0.08,3010.6258256513283,104.17591345875584,102.92737849003615,91.97166569206354,4.479743197399055,11.924145134287375,4261.070562539556
0.08,10,600.0,425.0,0.002,50,0.03,0.08,3016.4650408957064,103.34626719412391,101.92020783208106,92.91017052494185,4.479569813949191,1.5172638322909808,4261.967256671174
0.08,11,600.0,450.0,0.0025,55,0.03,0.12,2989.6880534071556,103.19937852227513,102.01699313578142,92.73574616432265,4.439004789855594,2.5106738456234274,4262.175965013987
0.08,10,600.0,450.0,0.002,60,0.03,0.12,2940.492781166014,102.65081304051584,101.81179357630572,92.90822998935997,4.438821243298374,1.7760856388144135,4262.530735671613
0.08,11,600.0,450.0,0.003,50,0.03,0.08,3008.301682412766,103.26407371317534,101.84369580370875,92.94606122896924,4.439188244662451,1.2818727593255845,4264.658094639758
0.082,11,650.0,400.0,0.003,50,0.03,0.12,3077.200324474205,104.22560858643716,102.31860117673938,92.51197539866763,4.634683323092759,4.049345112515063,4264.672210972742
0.082,11,550.0,425.0,0.0025,50,0.05,0.12,3257.996729451613,106.32778755468831,103.95594819324408,91.94135799309441,4.592730633826614,12.359829767033467,4264.782271198271
0.08,10,600.0,425.0,0.003,60,0.07,0.08,2929.39167400854,104.20745699984336,103.35961875446435,91.56106966772694,4.479916494178848,22.145996180043316,4264.93922958721
0.08,10,550.0,425.0,0.002,50,0.05,0.08,3123.3726835761095,104.95515518906042,103.15459018218034,92.07821821719574,4.479569813949191,10.168487419040702,4265.787003350545
0.08,10,600.0,450.0,0.003,55,0.03,0.12,2990.9991093753215,103.04318427386352,101.91935202800424,92.8766513104126,4.439188244662451,1.6565283816404306,4267.618349908333
0.085,11,600.0,400.0,0.0025,60,0.07,0.16,3188.8291552008586,107.33577872657898,106.22420242930188,91.06470848530068,4.805648188688405,36.779626263749535,4268.0183494499115
0.082,11,550.0,450.0,0.0025,50,0.05,0.08,3151.933309043568,105.39777276107472,103.44006919254343,91.9350539406252,4.550953614750353,12.374633749943033,4268.475603890885
0.082,11,600.0,400.0,0.002,45,0.03,0.16,3197.947791137943,105.19595678638831,102.42007870907541,92.71594724361567,4.634348629978358,2.5358007253615806,4269.094027289094
0.085,11,600.0,450.0,0.0025,60,0.05,0.16,3035.9808287890896,105.12666897863298,104.06937526159115,91.37383305641637,4.718965651019991,23.7141661879684,4270.992342367959
0.08,11,550.0,450.0,0.003,50,0.05,0.08,3117.722405526784,104.83694023339781,103.0442336988074,92.08681828395093,4.439188244662451,9.815416493063726,4276.339236907924
0.082,10,600.0,400.0,0.002,55,0.05,0.12,3102.1093767297484,105.27674337387202,103.7485721991673,91.61311302768594,4.634348629978358,17.877407135560496,4279.626018050771
0.082,10,600.0,425.0,0.0025,45,0.03,0.08,3091.9567412281676,104.0861917463495,102.05842678110544,92.76156839878198,4.592730633826614,2.2316479521547605,4279.807542207481
0.082,11,600.0,425.0,0.002,60,0.07,0.08,2956.6435505087907,104.82922008503746,103.89526357462273,91.29424202148456,4.592552819299112,28.726885474197925,4279.9379946661675
0.085,10,650.0,425.0,0.002,60,0.03,0.16,2981.8091896607634,103.60880558081274,102.49866360165345,92.11116390948136,4.7621179558535065,8.848632235513868,4280.375560140255
0.082,10,600.0,425.0,0.0025,50,0.03,0.16,3105.910629855654,104.27904802319391,102.29144088321145,92.57671590816324,4.592730633826614,3.419137712569995,4280.797314535616
0.085,10,550.0,425.0,0.003,45,0.05,0.08,3370.6978440603757,106.94722608086337,104.06964593388746,92.16214335013557,4.762486803580357,9.776579645687082,4283.792876641608
0.082,11,650.0,400.0,0.0025,60,0.05,0.12,2972.9350638704504,104.25005885981467,103.2855994445882,91.5854035124231,4.6345160183722145,19.192636644185463,4284.40548251988
0.082,10,550.0,425.0,0.002,55,0.07,0.08,3116.3733860545,106.09618685372199,104.6406346438329,91.28288708852568,4.592552819299112,28.031828469980415,4284.769767027228
0.082,11,550.0,450.0,0.003,55,0.07,0.08,3105.7202917729987,105.97215735599906,104.52604020202664,91.29183892614478,4.5511417571237445,27.42619718095809,4285.785015873714
0.08,11,600.0,425.0,0.0025,60,0.07,0.08,2939.245842441337,104.35112321971043,103.47514028261537,91.44758930791856,4.479743197399055,24.558881896083527,4285.829272379084
0.085,10,600.0,450.0,0.003,55,0.05,0.08,3056.6517638683003,104.84258068261342,103.4424166082515,91.6451551773095,4.719160833998859,17.58850156911579,4287.188299062756
0.082,10,650.0,400.0,0.003,60,0.05,0.12,2964.5099313653295,104.05480535833843,103.11872621377469,91.64986181828314,4.634683323092759,17.769024192634625,4288.63456359948
0.082,11,600.0,425.0,0.002,45,0.03,0.08,3114.0396254557936,104.34282757012457,102.16769445072778,92.62929398328038,4.592552819299112,3.1617747306736375,4290.149703882982
0.082,11,650.0,400.0,0.002,55,0.03,0.16,3046.8906460519447,103.92660599570051,102.45933629135725,92.25205410901663,4.634348629978358,6.62475528243258,4291.20035916166
0.082,10,550.0,450.0,0.002,45,0.03,0.12,3150.023464406439,104.50229322287433,102.17928536720463,92.76097411677478,4.550765378282273,2.1799323856024317,4291.920546676064
0.082,10,600.0,425.0,0.002,50,0.03,0.12,3087.7534346594634,104.07998770547988,102.25206616790712,92.52168271632033,4.592552819299112,3.9617064989630473,4292.6694132351995
0.082,11,600.0,400.0,0.0025,60,0.09,0.08,3001.4164602475284,106.16685508332277,105.22335265393554,90.90497676488143,4.6345160183722145,43.43240707393142,4292.8574482421745
0.082,10,550.0,450.0,0.0025,45,0.03,0.16,3172.6133176446397,104.67334230844516,102.14782015065028,92.84194240466444,4.550953614750353,1.6482823640455921,4292.875298845202
0.085,11,550.0,425.0,0.002,50,0.05,0.12,3392.5064978980545,107.32149961119556,104.69970142434272,91.91362346122364,4.7621179558535065,13.90302107564274,4293.003166967032
0.082,11,650.0,425.0,0.0025,55,0.03,0.08,2981.126430582992,103.1638182684646,101.96360036099261,92.54319213570618,4.592730633826614,4.034385218915197,4293.022767854613
0.082,10,600.0,450.0,0.003,60,0.05,0.12,2966.2836747902184,103.91935573201118,103.00578854795033,91.72302853810403,4.5511417571237445,16.357506520991258,4293.222701945359
0.082,11,600.0,450.0,0.003,50,0.03,0.12,3079.7715834799155,103.99632749047599,102.17328855236613,92.558307355935,4.5511417571237445,3.56132835487976,4293.439472984553
0.082,11,550.0,450.0,0.002,60,0.07,0.12,3019.331004689695,105.67013877148077,104.6977570822379,91.0501616230303,4.550765378282273,34.703426528155674,4295.029940438696
0.08,11,600.0,400.0,0.002,45,0.03,0.12,3139.934832963585,104.41290859595576,102.08964084027942,92.7838100923113,4.520326351385884,2.0172472434642903,4295.361763157314
0.085,11,550.0,400.0,0.003,50,0.07,0.08,3543.202297039865,108.76157226304831,106.24626758463617,91.90891384374096,4.805821756721196,18.037551193582196,4297.956592640483
0.082,11,600.0,425.0,0.002,50,0.03,0.16,3129.680826845369,104.49890363296694,102.40095866345277,92.4446653702058,4.592552819299112,4.552847553713747,4298.403418933292
0.082,11,600.0,400.0,0.003,55,0.07,0.08,3128.6389687671626,106.16837560057402,104.67482098044384,91.24620868428275,4.634683323092759,28.745187414384397,4299.769206318768
0.082,11,600.0,425.0,0.003,55,0.05,0.12,3102.030233478838,105.15964225135014,103.63443996842656,91.59624871026985,4.592908359469039,17.820239417831523,4300.293171057458
0.08,11,550.0,400.0,0.002,60,0.09,0.12,3075.2226643169233,107.02210136559373,106.06514143530296,90.78839091330114,4.520326351385884,46.85972008828126,4301.898823155352
0.08,10,600.0,400.0,0.0025,55,0.05,0.12,3082.0673231421656,104.73912431930543,103.31638151565262,91.73277938798589,4.52048956773734,15.196216597988741,4304.349736824427
0.08,10,600.0,400.0,0.0025,45,0.03,0.12,3129.5129119432777,104.15324291444865,101.96486563484092,92.88503391933656,4.52048956773734,1.4279290681092884,4304.733887522234
0.082,11,550.0,450.0,0.0025,60,0.09,0.08,2988.244820973135,105.9619068283074,105.03954993418547,90.898433297253,4.550953614750353,43.03710194180911,4304.995067440465
0.082,10,650.0,400.0,0.0025,55,0.03,0.16,3041.193534181009,103.69920746115271,102.29944945788324,92.32929898977602,4.6345160183722145,5.685880447745614,4305.582962218003
0.08,10,650.0,400.0,0.002,60,0.03,0.16,2969.636996716919,102.84386736748178,101.95631936448703,92.5723201116014,4.520326351385884,3.8669099833032092,4306.935745672437
0.085,10,650.0,400.0,0.003,55,0.05,0.08,3079.125525625179,105.00880702853442,103.55750862696532,91.56727324952419,4.805821756721196,19.13466528656543,4307.805730933714
0.085,11,550.0,450.0,0.0025,55,0.07,0.08,3210.0318139427454,106.87653667207489,105.28620504281768,91.22852928822851,4.718965651019991,30.61286417397819,4308.037418296555
0.082,11,650.0,425.0,0.002,60,0.03,0.12,2960.2188754628,102.97408615629772,102.00632993170528,92.3899041356949,4.592552819299112,5.662934025422946,4312.991688575787
0.082,11,550.0,400.0,0.002,55,0.07,0.12,3288.563755478903,107.51231213091675,105.73881294615244,91.23752175715393,4.634348629978358,29.848932645395465,4313.153437534987
0.082,10,550.0,400.0,0.002,60,0.09,0.12,3120.2244836980203,107.46408278153618,106.47465780833711,90.768337870404,4.634348629978358,48.743603399339534,4314.563660006152
0.08,11,650.0,425.0,0.003,60,0.03,0.16,2965.6111391177024,102.76446205397446,101.87942971609534,92.58269334134752,4.479916494178848,3.6681288324081356,4316.491290655151
0.085,10,600.0,425.0,0.0025,45,0.03,0.12,3217.6872718326345,105.21035815601027,102.51596335583443,92.46220491411248,4.762302425822895,4.4659703606814345,4317.837473262503
0.082,10,650.0,425.0,0.003,55,0.03,0.08,2985.8682628977253,102.94757764709514,101.81547641447665,92.63470304087198,4.592908359469039,3.220372850273417,4317.846211964899
0.08,11,600.0,400.0,0.0025,45,0.03,0.16,3173.3936445098248,104.56271915832377,102.02596893135575,92.80968019536164,4.52048956773734,1.7644848170962082,4319.92416841901
0.085,11,650.0,450.0,0.003,55,0.03,0.08,3019.4567901846494,103.65309823798405,102.13976178920294,92.24955629904878,4.719160833998859,6.791531676691705,4322.015535418246
