l1,l2,l3,t1,t2,sse,peak,mid_mean,late_mean,jump_pct,loss
1600.0,1500.0,1300.0,35,70,3224.1516069566906,109.00826080985759,108.21689342776395,108.1602391805344,4.520652702501038,4539.3338622489155
1650.0,1550.0,1200.0,30,65,3497.668963826044,110.56989863761964,110.18616373931816,107.55368848577788,4.602271547657,4553.253412716526
1700.0,1550.0,1150.0,25,65,3608.939692094179,111.07610437829389,110.68611656763888,107.14838334368126,4.683922323934886,4561.509498960283
1700.0,1500.0,1200.0,25,70,3428.026569720027,109.98141310404537,109.21081933876926,107.74171312499954,4.683922323934886,4569.015828397547
1700.0,1500.0,1200.0,30,65,3562.129147670343,110.20020478658387,109.9208031174501,107.22218629494857,4.683922323934886,4571.932476679366
1600.0,1600.0,1200.0,25,65,3473.3627835511643,110.93987406745764,110.45131363794937,107.88536048750666,4.520652702501038,4579.475036259875
1600.0,1600.0,1200.0,30,65,3473.3627835511643,110.93987406745764,110.45131363794937,107.88536048750666,4.520652702501038,4579.475036259875
1600.0,1600.0,1200.0,35,65,3473.3627835511643,110.93987406745764,110.45131363794937,107.88536048750666,4.520652702501038,4579.475036259875
1650.0,1500.0,1250.0,35,65,3460.407645211112,109.7098258562205,109.43620033731395,107.6382842047954,4.602271547657,4585.358026350579
1650.0,1500.0,1300.0,25,70,3260.9329708204577,109.12017952785679,108.33118889507368,108.26462609405658,4.602271547657,4586.147117445184
1650.0,1500.0,1300.0,30,65,3345.9825679648216,109.1318341526887,108.86337991760499,107.97392562096627,4.602271547657,4586.198587246867
1600.0,1550.0,1200.0,35,70,3388.3228792960585,110.44468381534097,109.36368827664649,108.168283056901,4.520652702501038,4595.352791299101
1600.0,1550.0,1300.0,30,65,3323.8886677161413,109.49756028338192,109.1258313587449,108.30741205251393,4.520652702501038,4607.164688727808
1650.0,1550.0,1300.0,25,60,3418.641202653261,109.4530980698525,109.25574107236316,107.94628278007235,4.602271547657,4623.2651138228475
1650.0,1550.0,1150.0,25,70,3496.6673081735325,110.93684742424763,109.86503028387733,107.95889352385473,4.602271547657,4628.757065457059
1650.0,1600.0,1200.0,30,60,3656.585761746982,111.08997395612337,110.62570918455185,107.27779150035387,4.602271547657,4634.7717662734785
1650.0,1500.0,1300.0,35,60,3456.1047245650093,109.18817693962419,108.99417467888831,107.71011699593132,4.602271547657,4634.805288758147
1700.0,1500.0,1200.0,35,60,3728.797377224829,110.47651055059342,110.02143670484551,106.7422498778052,4.683922323934886,4636.75319848869
1600.0,1500.0,1300.0,30,75,3209.6714795933867,109.20426629891197,107.8331387176884,108.63300731823173,4.520652702501038,4637.098114309763
1650.0,1500.0,1250.0,30,70,3393.816749345607,109.67545322035328,108.89830210453385,108.11921218799758,4.602271547657,4637.443739431704
1600.0,1550.0,1250.0,25,70,3337.2977251840725,110.06777706392975,108.97979394887147,108.48274310192086,4.520652702501038,4639.204450126581
1600.0,1500.0,1250.0,35,75,3284.2689818271347,109.5746885934469,108.21689342776395,108.52821208526488,4.520652702501038,4650.92390661882
1650.0,1550.0,1250.0,25,65,3470.132937730445,110.18902770247107,109.81213955058016,108.07156790214222,4.602271547657,4652.972541690529
1650.0,1500.0,1150.0,30,75,3409.156568030591,110.23227923647451,108.89830210453385,108.23695481683244,4.602271547657,4654.640976005801
1650.0,1550.0,1250.0,35,60,3594.5602459028296,110.23405468438924,109.9045971008178,107.58127315858795,4.602271547657,4673.915373298635
1650.0,1500.0,1250.0,25,75,3322.726516732984,109.68500184897295,108.33118889507368,108.63295882422644,4.602271547657,4700.964550522298
1600.0,1550.0,1300.0,35,65,3412.4584451068713,109.69052444253144,109.31981206686946,108.48333247056647,4.520652702501038,4718.110193560489
1700.0,1600.0,1150.0,25,60,3850.86506744042,111.80530705446566,111.20675653913051,106.84774146245053,4.683922323934886,4724.661905761945
