beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,cool_amp,cool_mu,cool_sigma,sse,peak,mid_mean,late_mean,jump_pct,tail_err,dip_err,loss
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.05,45.0,5.0,2323.3559046810683,107.34831419227939,106.7746965478465,96.56048033885367,4.463816867475545,17.11616522165222,953.1182083518396,8508.660240745263
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.08,45.0,4.0,2323.3691465241864,107.34807207906051,106.7744584048855,96.56028277490887,4.463816867475545,17.113420141846106,953.1181789633708,8508.681942099498
0.079,11,550.0,400.0,0.0035,62,0.07,0.1,0.12,45.0,2.0,2378.0587520386252,107.34897024155988,106.75815281577866,95.79537708675616,4.463816867475545,7.203159955999489,953.2644184054951,8508.802578128683
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.12,43.0,2.0,2323.3746843582508,107.34834442709008,106.77472640612514,96.5605051586208,4.463816867475545,17.116510098933592,953.1451071355267,8508.839341510837
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.12,45.0,3.0,2323.3986745867646,107.34805014071077,106.77443682949499,96.5602648761785,4.463816867475545,17.113171456312255,953.1482978826514,8508.892966452644
0.079,11,550.0,400.0,0.0035,62,0.07,0.1,0.1,45.0,2.0,2378.0625813485676,107.34921717974812,106.75839576500861,95.79557718692655,4.463816867475545,7.204961445375936,953.289276339922,8508.935681862964
0.079,11,550.0,400.0,0.0035,62,0.07,0.1,0.05,43.0,2.0,2378.044663448401,107.34957376914842,106.75874659417107,95.79586614013674,4.463816867475545,7.207563270903144,953.3017060891643,8508.96365142961
0.079,11,550.0,400.0,0.0035,62,0.07,0.1,0.05,45.0,3.0,2378.0565891077504,107.34945114829159,106.7586259540689,95.79576677740405,4.463816867475545,7.206668524601461,953.3030358130029,8508.99342055979
0.079,11,550.0,400.0,0.0035,62,0.07,0.1,0.08,45.0,2.0,2378.0664141242282,107.34946411839715,106.7586387146863,95.79577728743008,4.463816867475545,7.2067631631594615,953.3141347820358,8509.06879587112
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.1,43.0,2.0,2323.39504845112,107.34869566651433,106.77507202423745,96.56079194260221,4.463816867475545,17.120495290782124,953.1898478365902,8509.115636548182
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.1,45.0,3.0,2323.41503596513,107.34845042698949,106.77483070952614,96.5605917065804,4.463816867475545,17.117712733083806,953.1925069330202,8509.160314727651
0.079,11,550.0,400.0,0.0035,62,0.07,0.1,0.05,45.0,2.0,2378.0721697859913,107.34983452723483,106.75900314004234,95.79607743881,4.463816867475545,7.209466168100172,953.3514233971539,8509.26848614716
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.05,43.0,3.0,2323.4022284484736,107.34902846406298,106.7753994956106,96.5610636688733,4.463816867475545,17.12427166640898,953.2193782993077,8509.28815023829
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.05,41.0,2.0,2323.395290199705,107.34920288028394,106.77557112042764,96.56120607815514,4.463816867475545,17.1262509970214,953.2249430102678,8509.308393042038
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.05,45.0,4.0,2323.4170456485517,107.34896449806136,106.77533654588883,96.56101143256339,4.463816867475545,17.12354566847344,953.2289452795253,8509.36264589928
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.08,43.0,2.0,2323.415420060602,107.34904690686969,106.77541764325451,96.56107872726147,4.463816867475545,17.124480955847666,953.2345900233396,8509.391955752073
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.08,45.0,3.0,2323.431406597296,107.34885071454926,106.77522459080299,96.56091853792132,4.463816867475545,17.122254625273822,953.2367174128563,8509.427690877812
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.12,45.0,2.0,2323.450544847936,107.34897024155988,106.77534220491643,96.56101613071765,4.463816867475545,17.123610964383612,953.2644184054951,8509.608779753467
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.1,45.0,2.0,2323.4582755961346,107.34921717974812,106.77558519103916,96.56121775353857,4.463816867475545,17.126413276936685,953.289276339922,8509.75686960475
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.05,43.0,2.0,2323.4459915686384,107.34957376914842,106.77593607347633,96.56150890552095,4.463816867475545,17.130460340729805,953.3017060891643,8509.806479870696
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.05,45.0,3.0,2323.455979896696,107.34945114829159,106.77581541505451,96.56140878669353,4.463816867475545,17.129068617481835,953.3030358130029,8509.828807370237
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.08,45.0,2.0,2323.4660098328927,107.34946411839715,106.77582817760965,96.56141937669494,4.463816867475545,17.129215823395914,953.3141347820358,8509.90496981433
0.079,11,550.0,400.0,0.0035,62,0.07,0.08,0.05,45.0,2.0,2323.4776177291415,107.34983452723483,106.77619265830506,96.56172181205868,4.463816867475545,17.133420081664198,953.3514233971539,8510.127139550827
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,39.0,5.0,2384.590253487807,107.38175293792037,106.78935661209744,95.52828613060034,4.520815755717678,4.044536916374403,955.6014561180693,8510.896317467998
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,39.0,5.0,2384.8002235112704,107.38424232680138,106.79180541601906,95.53029482083075,4.520815755717678,4.058048542022266,956.0512002745611,8513.55848941866
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,39.0,4.0,2384.9743774063177,107.38629577836667,106.79382539151838,95.53195175226008,4.520815755717722,4.069211078005307,956.4453141472549,8515.894477151985
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,39.0,5.0,2330.302052229251,107.38175293792037,106.80040774906396,96.4631066226648,4.520815755717678,15.482178399135453,955.6014561180693,8516.010237596949
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,39.0,5.0,2385.010625808092,107.38673176730455,106.79425427013841,95.53230354859197,4.520815755717722,4.071583068334727,956.5010678970556,8516.222212744144
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,41.0,5.0,2385.043048561808,107.3861864975302,106.793717876356,95.53186355474233,4.520815755717722,4.0686165142593245,956.5060675588338,8516.338458136623
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,39.0,4.0,2385.120894999158,107.38802809474043,106.7955294645839,95.53334955475049,4.520815755717722,4.078639878863397,956.7545796553104,8517.725664569838
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,41.0,5.0,2385.178123034024,107.38793702502065,106.79543986631231,95.53327605502322,4.520815755717722,4.078143817267741,956.8052170372977,8518.095698448917
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,39.0,5.0,2330.5546714460384,107.38424232680138,106.80285679195723,96.46513400763867,4.520815755717678,15.50897119923458,956.0512002745611,8518.858720804332
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,39.0,4.0,2385.267617599409,107.38976043571029,106.79723356156224,95.53474737509077,4.520815755717722,4.088079767313627,957.0639028932816,8519.557586611572
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,39.0,3.0,2385.2595628552594,107.38969594785218,106.7971701251287,95.53469534009626,4.520815755717722,4.087728163285599,957.0669537499213,8519.574189620018
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,41.0,4.0,2385.3113390406265,107.38938131848779,106.79686062524145,95.53444146654265,4.520815755717722,4.086012940224117,957.0918886650229,8519.806572717223
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,41.0,5.0,2385.3134016846957,107.38968757804959,106.7971618811026,95.53468857387233,4.520815755717722,4.087682444562773,957.1044204302979,8519.853653495678
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,43.0,5.0,2385.372163566039,107.3893044919004,106.79678498156349,95.53437939149244,4.520815755717722,4.085593603186796,957.1432602200101,8520.183199389883
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,39.0,5.0,2385.327039821861,107.39046602485314,106.7979276454403,95.5353167106054,4.520815755717722,4.091927799298893,957.1761008451518,8520.22070675777
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,39.0,3.0,2385.358833560584,107.39086160372287,106.79831677605648,95.535635902982,4.520815755717722,4.094085956674478,957.2726938185822,8520.793113230633
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,41.0,4.0,2385.401967691954,107.39059940924403,106.79805885622582,95.53542433919876,4.520815755717722,4.092655445263173,957.2934751480966,8520.986747518948
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,43.0,5.0,2385.4526559609876,107.39053538592692,106.79799581869221,95.53537260910494,4.520815755717722,4.0923057048617455,957.3362896785039,8521.300628910434
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,39.0,4.0,2330.7640072144227,107.38629577836667,106.80487696457995,96.46680636000175,4.520815755717722,15.531089516758673,956.4453141472549,8521.348398828246
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,39.0,5.0,2330.8077255166227,107.38673176730455,106.80530588505276,96.46716143047334,4.520815755717722,15.535787661424724,956.5010678970556,8521.708766281621
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,41.0,5.0,2330.8308056283263,107.3861864975302,106.80476943892441,96.46671734163591,4.520815755717722,15.529911774179332,956.5060675588338,8521.784198839989
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,39.0,3.0,2385.4581956729157,107.39202727042573,106.79946343751206,95.53657647370423,4.520815755717722,4.100448768684121,957.4784591549283,8522.012362851287
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,41.0,4.0,2385.492692825805,107.39181751216914,106.7992570990411,95.5364072206867,4.520815755717722,4.099303432437032,957.495086005428,8522.167255646955
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,39.0,4.0,2385.488085906892,107.39235899328392,106.79978975186745,95.53684413907084,4.520815755717722,4.102260390138172,957.5279959988632,8522.306847158225
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,41.0,3.0,2385.5089815249344,107.3917722479528,106.79921257298398,95.53637069740387,4.520815755717722,4.099056300242241,957.5183162683312,8522.327379047012
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,43.0,5.0,2385.5332443725792,107.39176629258647,106.79920666810577,95.53636583590323,4.520815755717722,4.099023405808682,957.5293415508062,8522.418381424977
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,39.0,2.0,2385.4857806096406,107.39237508456623,106.79980558080118,95.5368571230463,4.520815755717722,4.102348278930577,957.548084287061,8522.423489085988
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,41.0,5.0,2385.516702513818,107.39231345547871,106.79974494985277,95.53680738696225,4.520815755717722,4.102011619502076,957.5533266142074,8522.491926256067
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,43.0,4.0,2385.5570282698327,107.39155102499625,106.79899495452473,95.53619219104927,4.520815755717722,4.097848557418704,957.5452025570517,8522.55850954222
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,45.0,5.0,2385.602599144722,107.3914973003372,106.79894184726338,95.5361485232703,4.520815755717722,4.0975531360800375,957.5821174152592,8522.830866595606
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,41.0,3.0,2385.5668037744995,107.39259186748677,106.80001882923136,95.53703204396744,4.520815755717722,4.1035324144277086,957.648866524817,8523.087887632857
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,39.0,2.0,2385.5474909319637,107.39309423500592,106.80051300599075,95.53743740137737,4.520815755717722,4.106277160843102,957.673675818391,8523.168039804405
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,43.0,4.0,2385.606836794049,107.39240751337304,106.79983747890681,95.53688328744339,4.520815755717722,4.102525389138096,957.6712732652702,8523.280490047267
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,39.0,4.0,2330.9402055007326,107.38802809474043,106.80658120394055,96.46821717172242,4.520815755717722,15.549760986590886,956.7545796553104,8523.309244702237
0.08,10,550.0,400.0,0.0035,62,0.07,0.1,0.12,39.0,5.0,2387.1100703921375,107.38175293792037,106.78299820703585,95.6889379961337,4.520815755717678,6.076576264922255,955.6014561180693,8523.367820256619
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,45.0,5.0,2385.644813204902,107.39236274225343,106.79979322229656,95.53684689719114,4.520815755717722,4.102279059831082,957.7020380234078,8523.507466855233
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,41.0,5.0,2330.9958728338274,107.38793702502065,106.80649159692447,96.46814298793888,4.520815755717722,15.548778917622464,956.8052170372977,8523.672460747563
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,39.0,3.0,2385.6074102348844,107.39377579079003,106.80118344943466,95.53798734448063,4.520815755717722,4.110002396876936,957.7871545377278,8523.84184856939
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,41.0,3.0,2385.624668904239,107.39341149238072,106.80082509068816,95.537693394409,4.520815755717722,4.1080110098897125,957.7794271398886,8523.848542284464
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,39.0,2.0,2385.6092356334166,107.39381338933599,106.8012204349586,95.53801768250344,4.520815755717722,4.110207951717636,957.7992766638794,8523.912712400894
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,41.0,4.0,2385.6289614372645,107.39364468937318,106.80105448544671,95.5378815594781,4.520815755717722,4.109285692514938,957.7975479944968,8523.938642845309
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,43.0,4.0,2385.6566905721256,107.39326400776976,106.80068000914166,95.53757438820683,4.520815755717722,4.107204931297921,957.7973537321457,8524.002619150488
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,43.0,5.0,2385.654307027282,107.39361267626325,106.80102296526066,95.53785569332447,4.520815755717722,4.1091104561989065,957.8189613864772,8524.09561583039
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,45.0,5.0,2385.6870722462345,107.39322819041791,106.80064460340634,95.53754527565602,4.520815755717722,4.107007751963369,957.8219674397533,8524.184210674586
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,43.0,3.0,2385.6853789288402,107.39323221443358,106.80064873575195,95.53754873613829,4.520815755717722,4.10703118956398,957.8285648970077,8524.221699425623
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,41.0,2.0,2385.6611413898354,107.39365607633107,106.80106568684815,95.53789074765416,4.520815755717722,4.1093479408696885,957.842138950992,8524.237249581569
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,45.0,4.0,2385.724182162322,107.39307669253645,106.80049573143364,95.5374232257062,4.520815755717722,4.106181159314273,957.8518756945284,8524.415655494066
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,43.0,3.0,2385.713858464933,107.39380851299025,106.80121563811724,95.53801374781006,4.520815755717722,4.1101812919671135,957.9074227459178,8524.666690855342
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,41.0,2.0,2385.6936705258117,107.39416173305395,106.8015630991323,95.5382987587447,4.520815755717722,4.112112625434798,957.9187352520873,8524.67967573912
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,45.0,4.0,2385.7461919399625,107.39367891059483,106.80108813372458,95.5379091551769,4.520815755717722,4.109472650180515,957.9268494711989,8524.82832007826
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,41.0,3.0,2385.7115470009553,107.3946409397722,106.80203449264158,95.53868542734313,4.520815755717722,4.114733555573104,957.9752874853326,8524.989798141469
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,39.0,2.0,2385.701917147611,107.39489212812506,106.80228158549423,95.53888810943295,4.520815755717722,4.11610771739018,957.9876953964118,8525.029949820753
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,43.0,4.0,2385.731556092197,107.39454876065273,106.80194381546849,95.53861104754523,4.520815755717722,4.114229326728513,957.9864927303843,8525.086091433397
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,43.0,3.0,2385.742358140384,107.39438481419926,106.80178254306045,95.53847876140114,4.520815755717722,4.113332621110284,957.9862846747399,8525.111747190633
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,41.0,2.0,2385.7262157972405,107.39466739170284,106.80206051328705,95.53870677121921,4.520815755717722,4.114878253794533,957.9953353152858,8525.12215623428
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,45.0,5.0,2385.750545149826,107.39452637438006,106.80192168646462,95.53859285187369,4.520815755717722,4.114105980993931,958.0018780799393,8525.199595583874
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,45.0,4.0,2385.7682228780745,107.39428113163133,106.80168053891103,95.53839508680943,4.520815755717722,4.112765481080965,958.0018269035105,8525.241049901586
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,39.0,4.0,2331.1166100371515,107.38976043571029,106.80828546721618,96.46962800144986,4.520815755717722,15.568443910595018,957.0639028932816,8525.27083044601
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,39.0,3.0,2331.1074503434047,107.38969594785218,106.8082220245921,96.46957548217055,4.520815755717722,15.56774822262716,957.0669537499213,8525.282606553772
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,43.0,2.0,2385.769090832494,107.39455679952374,106.8019517242564,95.53861753516759,4.520815755717722,4.1142733057990455,958.0291508056665,8525.378785084802
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,45.0,3.0,2385.7985911883525,107.39425877889491,106.80165856262867,95.53837706430647,4.520815755717722,4.112643331068128,958.0323909410147,8525.45699759116
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,41.0,4.0,2331.1538356069536,107.38938131848779,106.80791249450178,96.46931924583942,4.520815755717722,15.564354253244783,957.0918886650229,8525.491439754847
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,41.0,5.0,2331.1611454939944,107.38968757804959,106.80821377976079,96.46956865297341,4.520815755717722,15.5676577619358,957.1044204302979,8525.561442778033
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,43.0,2.0,2385.7836496316377,107.39491233814582,106.80230146600047,95.5389044167527,4.520815755717722,4.116218289209897,958.0745840597107,8525.631029891545
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,45.0,3.0,2385.8082288594005,107.39466398672454,106.80205716377027,95.53870402370731,4.520815755717722,4.114859627227197,958.077284316516,8525.696197685946
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,43.0,3.0,2385.78514541544,107.39524927098601,106.80263290530881,95.53917628538628,4.520815755717722,4.118061914993294,958.1045852179042,8525.77945339325
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,41.0,2.0,2385.775063958746,107.39542588328752,106.80280663802652,95.53931879252603,4.520815755717722,4.119028465970236,958.1102424641323,8525.785978861408
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,45.0,4.0,2385.8013089617702,107.39518446877014,106.8025691521198,95.5391239883115,4.520815755717722,4.117707240032682,958.114299906405,8525.860266961863
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,43.0,5.0,2331.213341993966,107.3893044919004,106.80783684343677,96.46925659305717,4.520815755717722,15.56352444429455,957.1432602200101,8525.862308225407
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,43.0,2.0,2385.7982160716183,107.39526787772138,106.8026512086706,95.53919129902306,4.520815755717722,4.118163739223219,958.120018837744,8525.883299209905
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,45.0,3.0,2385.8178759320976,107.39506919586661,106.80245576618752,95.53903098405782,4.520815755717722,4.117076529868854,958.1221791584012,8525.935426009955
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.05,39.0,5.0,2331.1881220296,107.39046602485314,106.80897961882754,96.47020263571582,4.520815755717722,15.576056723951357,957.1761008451518,8525.986763952253
0.08,10,550.0,400.0,0.0035,62,0.07,0.1,0.1,39.0,5.0,2387.3230229058995,107.38424232680138,106.78544687345035,95.69094988355609,4.520815755717678,6.093212565313129,956.0512002745611,8526.064119646733
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.12,45.0,2.0,2385.8352239318806,107.39519012820259,106.80257472682213,95.53912856351492,4.520815755717722,4.1177382681170025,958.1502995602368,8526.109623947354
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.1,45.0,2.0,2385.838770788143,107.39544011324843,106.80282063597417,95.53933027457366,4.520815755717722,4.119106347622484,958.1755438630868,8526.240097332291
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,43.0,2.0,2385.820080058289,107.3958011888725,106.80317582441212,95.53962162371343,4.520815755717722,4.121082789129966,958.1881738622974,8526.261749147128
0.079,11,550.0,400.0,0.003,60,0.07,0.1,0.12,39.0,5.0,2516.1423742649868,107.09183184538458,106.32063073803837,94.48962265996693,4.463655896520469,0.15917722855763555,924.9266993386639,8526.28173057875
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,45.0,3.0,2385.832364169418,107.39567701204044,106.80305367220498,95.53952142636439,4.520815755717722,4.120403020998607,958.1895241707255,8526.294321426338
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.08,45.0,2.0,2385.8423211891595,107.39569009876645,106.80306654558481,95.53953198597178,4.520815755717722,4.1204746578080815,958.200788686787,8526.370581206953
0.08,10,550.0,400.0,0.0035,62,0.08,0.08,0.05,45.0,2.0,2385.847653437124,107.39606507792853,106.80343541086036,95.5398345537052,4.520815755717722,4.122527555613598,958.2386568989134,8526.56632668718
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,39.0,3.0,2331.226693842063,107.39086160372287,106.80936878741777,96.47052479878477,4.520815755717722,15.580325587145294,957.2726938185822,8526.588779978274
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,41.0,4.0,2331.265335395801,107.39059940924403,106.80911084241757,96.47031126599809,4.520815755717722,15.577496078128917,957.2934751480966,8526.762788748449
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,43.0,5.0,2331.3149251747827,107.39053538592692,106.80904779872799,96.47025905445277,4.520815755717722,15.576804265442057,957.3362896785039,8527.07187146214
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,39.0,3.0,2331.346029305189,107.39202727042573,106.81051556077216,96.47147412330415,4.520815755717722,15.592908134639655,957.4784591549283,8527.895281765279
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,41.0,4.0,2331.3769322817407,107.39181751216914,106.81030920216533,96.47130329506615,4.520815755717722,15.590643566437647,957.495086005428,8528.034473662661
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,41.0,3.0,2331.392445391527,107.3917722479528,106.81026467176305,96.47126643186482,4.520815755717722,15.590154914505082,957.5183162683312,8528.191208956618
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.05,39.0,4.0,2331.3816035790433,107.39235899328392,106.81084190697148,96.47174427980461,4.520815755717722,15.596489774111959,957.5279959988632,8528.214596382157
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,43.0,5.0,2331.4166050033596,107.39176629258647,106.81025876630513,96.47126152511504,4.520815755717722,15.590089872094278,957.5293415508062,8528.2817603576
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,39.0,2.0,2331.379574005363,107.39237508456623,106.8108577374499,96.47175738462059,4.520815755717722,15.596663523592452,957.548084287061,8528.332442787869
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.05,41.0,5.0,2331.409439730346,107.39231345547871,106.81079710058425,96.4717071856476,4.520815755717722,15.595997968521182,957.5533266142074,8528.396266117654
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,43.0,4.0,2331.436701477245,107.39155102499625,106.81004703206706,96.47108626416961,4.520815755717722,15.587766754275581,957.5452025570517,8528.405780229072
0.08,10,550.0,400.0,0.0035,62,0.07,0.1,0.12,39.0,4.0,2387.4996370837157,107.38629577836667,106.7874667355225,95.69260945228706,4.520815755717722,6.106952678991514,956.4453141472549,8528.428259473068
0.079,11,550.0,400.0,0.003,60,0.07,0.1,0.1,39.0,5.0,2516.244118373276,107.09428665462144,106.32304197180069,94.49159026391474,4.463655896520469,0.16173023950689483,925.362716382666,8528.611198969571
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,45.0,5.0,2331.4813450534525,107.3914973003372,106.80999391960093,96.47104218995233,4.520815755717722,15.587182569214885,957.5821174152592,8528.674086448715
0.08,10,550.0,400.0,0.0035,62,0.07,0.1,0.08,39.0,5.0,2387.536407857235,107.38673176730455,106.7878955900599,95.6929618085653,4.520815755717722,6.109871946027875,956.5010678970556,8528.761972376855
0.08,10,550.0,400.0,0.0035,62,0.07,0.1,0.12,41.0,5.0,2387.568177277812,107.3861864975302,106.78735922639798,95.69252111438789,4.520815755717722,6.106220910175823,956.5060675588338,8528.870741914427
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,41.0,3.0,2331.4643117424525,107.39259186748677,106.81107100669024,96.47193393351249,4.520815755717722,15.599004381685415,957.648866524817,8529.013068166385
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,39.0,2.0,2331.4536070096,107.39309423500592,106.81156523167465,96.47234306354088,4.520815755717722,15.604429703352288,957.673675818391,8529.13082421176
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,43.0,4.0,2331.5011858088033,107.39240751337304,106.81088963866826,96.47178379252695,4.520815755717722,15.597013654303712,957.6712732652702,8529.191870929704
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.1,45.0,5.0,2331.538389450313,107.39236274225343,106.81084537772063,96.47174706357217,4.520815755717722,15.596526682459707,957.7020380234078,8529.415471955943
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,41.0,3.0,2331.5362212492423,107.39341149238072,106.81187734682733,96.47260143907219,4.520815755717722,15.607856411425747,957.7794271398886,8529.835074605327
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.05,39.0,3.0,2331.5252049385936,107.39377579079003,106.81223574054482,96.47289812490516,4.520815755717722,15.611791674232244,957.7871545377278,8529.85565014384
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,39.0,2.0,2331.527674601162,107.39381338933599,106.81227272967803,96.47292874528058,4.520815755717722,15.612197853391136,957.7992766638794,8529.929328391712
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.05,41.0,4.0,2331.5445096736667,107.39364468937318,106.81210676397173,96.47279135537318,4.520815755717722,15.61037541814235,957.7975479944968,8529.942630904769
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,43.0,4.0,2331.5657156981238,107.39326400776976,106.81173225112275,96.4724813252921,4.520815755717722,15.606263354423817,957.7973537321457,8529.978111511431
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.05,43.0,5.0,2331.569305966918,107.39361267626325,106.81207524070753,96.47276524848378,4.520815755717722,15.610029130236978,957.8189613864772,8530.097204330892
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.08,45.0,5.0,2331.595479140403,107.39322819041791,106.8116968419175,96.47245194177607,4.520815755717722,15.605873656178211,957.8219674397533,8530.157002340602
0.08,10,550.0,400.0,0.0035,62,0.07,0.08,0.12,43.0,3.0,2331.5938593076157,107.39323221443358,106.81170097468126,96.47245543448254,4.520815755717722,15.605919977867561,957.8285648970077,8530.194812100388
